"#","Fecha","Documento","Cliente","Estado","Estado en Cartera","Metodo de Pago","Forma de Pago","Impuesto","Total","UUID","Notas"
"1696","2021-12-30 06:50:00","Factura de Venta Nacional","Reinaldo","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","142,500.00","d1464ea1d752dc182fe02676297e13e2188089924632363f4e8ec0c1f8491c9607fcaa26bb5b48cd09dc1fe744fb8394",""
"1695","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA LA PHARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","59,052.00","1fdf12d1e8db715a2a9cd6f097a89cc4f65644746d551e62491c0cfd79208bb7e61a02f62e79a5014e682831490ec324",""
"1694","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA DIOSFARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","323,793.00","b58dab7620e117875a1ec49b698aafb0082ca5076fe53d73fa3f39573a513ca877de2fb32c217d7de5d5f888b1314be0",""
"1693","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA CRUZ AZUL","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","86,000.00","0a69deb65751e0b32029dba2510f36139ebf0fca035ef1cd66b169d626da9e898a668084f23071d84749f2a5bac702cf",""
"1692","2021-12-30 06:50:00","Factura de Venta Nacional","Drigueria familiar","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","102,177.00","2447d26e82fbf8734a9240e25189cdd7dfdc5b50cdac21d570e851d271bcc96a975c218f2515dc223a1aaa922b431371",""
"1691","2021-12-30 06:50:00","Factura de Venta Nacional","Alcira B","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","27,333.00","92ccb4cf549477daf58791d1bde3818ae403626025a6bfb074cf46f4612f0f17fb407de8dc5288a2afba2bfa11239608",""
"1690","2021-12-30 06:50:00","Factura de Venta Nacional","leineth lorey ahumada solis","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","11,044.00","fe146e521c4f3c37c4be56a3abf13cd52b40e326c0bf2baccb082597136cee869ca6b4bab210fa9990884c75b602c25b",""
"1689","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria la 5E","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","277,679.00","2d654dd7b59138c4ef20b1e82c84f63e5537ba7f2dc01b71db48af9920cbb9ef17e169649ccb7382624d69620985511e",""
"1688","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria y Micelanea Dayro","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","128,066.00","47a3caa61f2f3d6670467170799519fe6a99ee145a21035e1d12f6ca6a00638384c3adf42fd960d06c9c838556780b84",""
"1687","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA SUPERFARMA PLUS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","126,612.00","90c001b530105877310e87b4282a36d90fc4e6e3686404065046ad8f0cb491976d8f1d3681371fa327fa34b7f374978a",""
"1686","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería amelia","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","181,370.00","71686f7a8bba933470c8044d21fa0a3bb911df790a78edd5c01122db0075e119472d6461b00b827f85a17bf4db3b6d4b",""
"1685","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA MEDICASA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","1,480,639.00","32b24a4c214f668746f11984857bd5642ef3383814cc74898527f6fb56391501a44300160ec3e8af67f314bdd60ed328",""
"1684","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA SUPERFARMA PLUS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","662,349.00","fd7809aa593eb61d900af108b4cd6dbfb5a833320ef9c5b031ff85520cb2b7e237b652b31ef2dc3c2b5003331e241e51",""
"1683","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA BIOGREEN","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","143,172.00","b2ed65d8c99786fb8ef5af0e5569bb045b00c4b686c69142d3da0bd54841b07407d1601a78959d48edc81b03af50343e",""
"1682","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Zarahay & G","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","28,325.00","69928f80fa27231f35a812542e67982a0b800354f948f10521654defcb388230283947e901b4fe135528de1eba3a2bc9",""
"1681","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria natalia","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","99,220.00","9454fd84087a80390e6b2bd420fb686d6c2526211c4a6ed0fbda800f4bc09f333151415f76beaebf835c9d0d2fb790a0",""
"1680","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA PHARMA STAR","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","147,630.00","ebc33ecea5667c94d6f0fee98e2702fd409284978a283d9c449322fb57ccdbe8387a7dc9cbefea5e4a2097d4cf9b43fd",""
"1679","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Droguifarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","58,858.00","e3f97bc1dbd5e6a78437de11c8b535ab1e2115ade0464246ce0647338b9d4d1bc934bc25f18525976236ac6cd7ca400a",""
"1678","2021-12-30 06:50:00","Factura de Venta Nacional","Alcira B","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","169,220.00","5bd772a6ee569160759e498c8b14934ec3a155c7b3d8265ca17d659b2ea93c90ca6fb2fe53622349dcf9d5ba481cc7d2",""
"1677","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería medimar","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","182,486.00","0c36b1a2a52245ed186b06db8acc32242570639faf296ea80b5065035ad45dcc6cdde51e21a627d1ad14a252ddd71e4c",""
"1676","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria HB","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","686,781.00","22c526dd66bec6f7d83b87b67c0c2b5491477ba5fc76bf91fa3a755a5dc1b624f347405655e80ceef3dbb1031a98c648",""
"1675","2021-12-30 06:50:00","Factura de Venta Nacional","Provisiones carloliv","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","57,492.00","cc308cfb5d9618535b0b3d6dbbf6c6840a2e62e40820b31c6643b83c8da9cd7ca8037360a52fa6400387e4413b236d11","detras de robertico c comercialEntregar a las 2 de la tarde cliente nuevo (mercado)"
"1674","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Zarahay & G","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","85,000.00","9efbf8a67a41fc7eda6b21fd1a857e86cc0636fdf6d7774f39b7b773af2d395b697bc8819bf92acbb280fd7acd3bd036",""
"1673","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Lyon ","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","40,052.00","fc1546864a1acd6c3e9e2aa4d2e2181cfad6788bcc530c2377c1f19155b40aa744725ce409631a54752311947574ed38",""
"1672","2021-12-30 06:50:00","Factura de Venta Nacional","Variedades torcaza","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","446,438.00","b5376a3c976ef2d933cf2b85644b1256dffc937f0a13c267cfc78c8b299d301b8050b4d0eb14f108e67f2360ea6f5efc",""
"1671","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Danny Salud","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","50,578.00","5f8c7e57934a73bac17a0de8e0103cd935dd9500e7fa54e53303b17d2c767341f26aa0584f9572be37d23d691eb492eb",""
"1670","2021-12-30 06:50:00","Factura de Venta Nacional","DEOGUERIA LUKAS","Enviada a la DIAN","Pendiente","Efectivo","Contado","6,106.98","214,248.98","225dc15c29ac1f0d2dd085fe976b32658e6799b7649d80028ccc0b552096287cb42f8d8e7300d80aafa6c61bb6db729b",""
"1669","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería farmacost LA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","55,379.00","f3a7d4687dd854c3b4d13e124c21d281537582abd7a894a8916d2a3109011807cbcfc871b1e048f8ecff6e7b979ca448",""
"1668","2021-12-30 06:50:00","Factura de Venta Nacional","D. ELEVE11","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","80,052.00","5ed636942c36628a38feb08dd2c4e34d76cd4246a7eb0b2748bc2f481678fb389af9fa32a731b3f616474364eb698251",""
"1667","2021-12-30 06:50:00","Factura de Venta Nacional","GRUPO A.C.Y S.A.S","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","71,409.00","76af673f025a883d5188fdcf965b914f53ff7671c4754a4c08fc277de0dd42eadc363f09308b740ffb8408e3aa1c1b36",""
"1666","2021-12-30 06:50:00","Factura de Venta Nacional","Farmacia Davila","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","90,982.00","0aadd8f85ffff1bc477f2d51237a8dc8b3c602c39c7eb39bf364092d1773532fcc7db866f56a646366c25c777b66bcfd",""
"1665","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA LA 1","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","62,582.00","c8ac36372092110b6395e98748f58f480c1b2bc1af11da553b9ffda290ce88961e251c8b0c062137a328b3555005929d",""
"1664","2021-12-30 06:50:00","Factura de Venta Nacional","Alcira B","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","248,234.00","9b2eb145e78955b7dcf29668044b8b64ed6555065624800bc48ec9735babc80d3218d1bd64ec6fcf43b77b2007369b2a",""
"1663","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA Y VARIEDADES DEIV","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","29,043.00","d69b83b804e1d821a9192c39371baf821a33b05e249d64231241eb70c019c0385146888ea38cd6df8c3f4505ffaa012e",""
"1662","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA FARMA BRISA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","1,526,690.00","f0527946343de7281a06fec1dcd511f24c459dc42d46c8493ff9ef9a00ff9ee8afb57916024937fd67e9d3ee520bf50b",""
"1661","2021-12-30 06:50:00","Factura de Venta Nacional","leineth lorey ahumada solis","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","23,708.00","d01559e67507b612154d9ea92af23a55a3a44253a75646e70efd6fa914cd54ea9be0541ca50e9532fa624dbe187837d4",""
"1660","2021-12-30 06:50:00","Factura de Venta Nacional","leineth lorey ahumada solis","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","99,843.00","ffd1c2318181e7a5224c15c8e9e8a44cb2ab29b79eac95fa8eabdcd28d28baaeb74a9f9081386a61b65d898cafecdafd",""
"1659","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Betel","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","20,026.00","254ec19bc68b182415e727aae82fe90c5f098b0a1d91dbb761fdaf1e2187f8085f62aff72a62f1f0d2a7706ff2dc4e7e",""
"1658","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Betel","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","391,446.00","5328cb669ab4055749e7a687f7d684dcf4cd08165569569e85cb62f3ee0af8a8e4343ae263cc4c9d8985303c1d58941e",""
"1657","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria  zara G","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","51,900.00","2515ec2f60eabf87da2d256f76829cf74f278a54d44c21032a26d0b209d148ea43ab16904b5e58f2cb3ee14f13e9344b",""
"1656","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Colpharma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","2,064,684.00","78876bb7202c490382be68770f31cd8e74e60b8d938d77c057a07ab7b81d07f80a13bbbb01c8133b6636988552ed1893",""
"1655","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería y miscelánea la nueva de las Malvinas","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","54,315.00","e2313b09cfae08cdefd700fcf9278d5926d2a1934f2b3d4c683b6c44fcc13b9dfafafcb4c4ac0c8539a868e33ac53254",""
"1654","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Medi Express la 33","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","14,720.00","aa5300cbd1356ad8c0d7081276a4d971c5d16892fb293affecff1027d67c72313d7fad5fbad580a4a58af4554e5e73b8",""
"1653","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería mi Nuevo Acapulco","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","76,666.00","9df94a6c9536a4fe9e5053d6c500c7403ed8abbfb17d1544ab5dfa199e44aed92c6335bc4fc98eeaae7fca40154c1b8e",""
"1652","2021-12-30 06:50:00","Factura de Venta Nacional","Variedades Mireya","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","76,078.00","5cff1cda0f45e4438476bed4ba35e951e6c0fcb47ef39fae3437d1705afb03db679cfb4ff73fb135e60fcb1317cd051d",""
"1651","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería pucchy","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","74,715.00","ee5d7fa2d7a5e37081be2c422ffdfd91577fb71d34ac4a5d2361bd96850afd23859482eb4c5c439672ce1df7ed8e7be5",""
"1650","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA PHARMA PLUS O&D","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","207,826.00","06093f226b0c24e0f0348295196bccf172675fa1892199fb43a52e42ad1d95b8582e97ce018086686914ebb04fb39c6a",""
"1649","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA MEGA FARMA PLUS ROS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","62,000.00","6509e76397fa4b067221c63df40f6a3ff670850566dc2cff8ea05290267554be513ed569e8ebf825fd145a9a181628ad",""
"1648","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria jazmin","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","95,035.00","adac1eac09590c00849aa7a26db23e23d7ba5af622c45ec962666ad2ad07410146364bd945104d226fb84366385a406b",""
"1647","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería santa Sofia","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","173,648.00","1365eb8cb946e05fb54f7266ef21e9944f6f1891d36515923ddfb24897b90304a8cd7f0a37dca8b72d5ef46bb780d901",""
"1646","2021-12-30 06:50:00","Factura de Venta Nacional","Comercializadora pharma reyes S.A.S","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","40,150.00","961842bea70ef0e712c4964617667f6ee1c70e4d7a08b439e7f73f34b771451441d07997fa1092f19c4ceba07d1493ea",""
"1645","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria San jose la 24","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","31,578.00","fe921b579752e9d53358d1b4451fba2e24f09abfdc1cf498d9f940e374ae60ac71ef7e1407190298f404728d08cd9b7f",""
"1644","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria San jose la 24","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","93,045.00","c9d56289e61f86bb8cac6a7376fcd9f941992d52ef59745210ca8ad289c372cea0698ec8732a8a6ce3ab4b7f4a891106",""
"1643","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria RyR florian C20 julio","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","94,756.00","65040472ff3bc6e84c17448d8742771b3e53a7edd4259d0841f3078e55593203ed6ca6ca9ff732df8c0a401d7364d535",""
"1642","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Diana Angel","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","210,607.00","ba60f1f0cf0f819ffb9d73d61f8f30dccdfdbf3ee7ca431b549fa8ac19b981955ca08438c7dcb96299a9d05c82a1515c",""
"1641","2021-12-30 06:50:00","Factura de Venta Nacional","drogueria y variedades emmanuel (Malambo)","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","90,924.00","fb6d984ccab2ef20cc205339c6b4ab373deee6d1f9a28cfd097ddbfa26a97475d46a78a167bbf55ea9ec64a57b1e5636",""
"1640","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Altamira","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","152,962.00","c95ff7ea9a268b266bce0e44eeca05dd97e00a79eb6555436c55a2cab1f9d8fd9416c377fc3115a5a7567a84de1d3452",""
"1639","2021-12-30 06:50:00","Factura de Venta Nacional","Variedades Primavera de los bloques","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","197,178.00","a52393ed7ae0d46a7471660866d226bf2c742579b1ad3bacf82ddafac2c2a6a7c17960ae6c82f3a7636caacba795dc19",""
"1638","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA DJ FARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","20,026.00","5f82f7cfa7c0c37be880a2352c491a3000f8924250a49ad5062a653d06cb69d62b31de92963a378b5c00b47ff30e70da",""
"1637","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Jerusalema","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","17,372.00","28647f42bf2f156e2afdfbe69ec42e275e58059e400257193797b0337c4923b9e799c83956e804b79c1897eef4b63640",""
"1636","2021-12-30 06:50:00","Factura de Venta Nacional","Reinaldo","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","142,500.00","f527005e4c7f014867626f756d350336875d55ac5e6690320bb59b6591e19e365c3ed6e8b92a58ccf27c0af56d3cf811",""
"1635","2021-12-30 06:50:00","Factura de Venta Nacional","drog marcce","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","142,345.00","38c382da9a2b5abf29c21574f49d2c9e28a12a7199bf21ab64c1c302ad883d2871f11c7569061548ff3aa5e12d85c203",""
"1634","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA AGAPE REAL","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","117,196.00","54beae50adc58e5a1c2619fbe34f7b6ce1b37acbd0981e9edc80730d9fb02b08759ae543134c84e53b521704ee7c7133",""
"1633","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Katherine","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","38,500.00","7e19a47fee9409e74a99059b14fe8f78dd80185dd64e99123c498ca212025e3a2ed92d4f86fd25441473fc2ce10a4056",""
"1632","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Zarahay & G","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","32,465.00","d7ab9a052ae6290fe8f5fb3ed52e6cf60cf3c2829aba47d41b949cff854e67ca8767ab8152169d9d62dc1723f6414a13",""
"1631","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA MEDIPHARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","64,090.00","24a4a55f12929db3eec839469a627f1e8a2755fb7e047c3a4d4885c9d8de34f66960ac80e4dbd0517437f42616606112",""
"1630","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Medi Express la 33","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","95,539.00","680005d59ef1fd708e8f933f251821f99536c1c0f0950bb79b22fc80ab168e0964287c469bcfa0c1cf7d31208b31564d",""
"1629","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Dina Luz","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","47,643.00","ea2b18b612852902500aa622e9a65757e6bf565101fd595127620010b6417375bcbcb70ffcd7fe2b312f02b661d4a7ff",""
"1628","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería farmamillan","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","220,000.00","47b4c847b9410974f1d2becb47aaafaccea16c85bc7f393d36063fd7713009ad736cc56c4e1c4356a031c99b606a390a",""
"1627","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria York","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","355,935.00","c880e14ae7ebd2d9b57f8d28fb8bec308d97df9a363c3613a1f255ab957d87f18e79dccb44dec012223dea501c553ac7",""
"1626","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Katherine","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","102,000.00","2425104f502f4aeb145e197a3fd1dd37597078a406f58d01d0799a0b988495f586fe2dbbb3efb84ac924e3d975539ad6","La drogueria dice punto uno"
"1625","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA DISTRIFARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","400,000.00","c55a403e6c6345fc78f53521ad96c32040bcb0ade056dc583e7b93ad7f68f8a51cd987cce0bd334fd0103c49a45a955d",""
"1624","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Morelia s","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","74,998.00","f718189aab1e3fa494c8cf4fe1bc6b99431a6361427cfe4aaa0fb5f498fc7412e9ad104d6a175c506fc771505fe03fc9",""
"1623","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA DROVANEGAS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","45,989.00","601b9799b46a769050d4df3981ba081670ea1a14452a0f4c1ea772ee3946f52653cb7aa8b51a8074dfaecd20bf22c93b",""
"1622","2021-12-30 06:50:00","Factura de Venta Nacional","Super drogueria yeshua","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","97,253.00","7d59ca65b4e09bbf4912d6b97e758f58d8337ea196f194dd06567d264678f21a8c3d62aa6ba74bdda2bc91ae120c654c",""
"1621","2021-12-30 06:50:00","Factura de Venta Nacional","D. LA PLAYA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","535,923.00","1939c561676b292dcbc80e1e43d8f610295f9244f0bedd43b69ec86575db6517d77dfa7ab5faeb46c9b10b90a3a39d28",""
"1620","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Cure pharma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","161,508.00","d93ac6ca548428537fedc0c607528d147a97621aea859db62956ddfd99751db487552d3500b947185c94b94c7b893bca",""
"1619","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA DROVANEGAS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","356,358.00","de0d6946d74a0058be96ace14d1c8d30feb6f14ab58350a04960faf540e82ddab81bcef7dc72b3375e07ccf80b5358c4",""
"1618","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Bettypharma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","252,540.00","b1acb035553e40856acfcc1677970eff1af246abd81be33377a3f7bc63e85c9fe9c0f60e2fdf0407194dfc1d3ee4e2dc",""
"1617","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería medisalud","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","61,165.00","1c5db9773a707b9d8797ea10e2c4b64551f9d1dad4253795e6ed25a264022d39f35428625505057c1c77f7503e5b1e36",""
"1616","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA Y VARIEDADES RD","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","514,916.00","a3108558f3c22a9426180506254c869da7e05dca22c2a695baa08137355461b0ea0477fcb6a95e9e3aff530955ea1361",""
