"#","Nit","Nombre","Producto","Cantidad","Estado documento","Estado de cartera","Tipo de documento","CTA","Débito","Crédito","Nota"
<<<<<<< HEAD
"6293","830118237","EDIFICIO EL MOLINO","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","RETE FUENTE SERVICIOS VIGILANCIA  - 13551501","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6293","830118237","EDIFICIO EL MOLINO","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO 0% - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6293","830118237","EDIFICIO EL MOLINO","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6293","830118237","EDIFICIO EL MOLINO","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","1,532,672.00","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","AIU SERVICIO DE ASEO  - 41709501","0","98,739.00","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO A.I.U. - 41750201","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IVA GENERADO 19% - 24080109","0","18,760.41","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE FUENTE AIU SERVICIOS VIGILANCIA  - 13551501","1,974.78","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO X AIU RETENIDO  - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","115,524.63","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","SERVICIO DE ASEO  - 41709501","0","888,651.00","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO - 41750101","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IVA GENERADO 0% - 24080109","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE FUENTE SERVICIOS VIGILANCIA  - 13551501","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO 0% - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6292","830017219","EDIFICIO CIMENTAR PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","888,651.00","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","AIU SERVICIO DE ASEO  - 41709501","0","67,735.00","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO A.I.U. - 41750201","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IVA GENERADO 19% - 24080109","0","12,869.65","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE FUENTE AIU SERVICIOS VIGILANCIA  - 13551501","1,354.70","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO X AIU RETENIDO  - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","79,249.95","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","SERVICIO DE ASEO  - 41709501","0","609,612.00","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO - 41750101","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IVA GENERADO 0% - 24080109","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE FUENTE SERVICIOS VIGILANCIA  - 13551501","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO 0% - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6291","900190444","EDIFICIO CAOBOS RESERVADO  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","609,612.00","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","AIU SERVICIO DE ASEO  - 41709501","0","89,628.00","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO A.I.U. - 41750201","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IVA GENERADO 19% - 24080109","0","17,029.32","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE FUENTE AIU SERVICIOS VIGILANCIA  - 13551501","1,792.56","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO X AIU RETENIDO  - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","104,864.76","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","SERVICIO DE ASEO  - 41709501","0","806,648.00","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO - 41750101","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IVA GENERADO 0% - 24080109","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE FUENTE SERVICIOS VIGILANCIA  - 13551501","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO 0% - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6290","800185609","EDIFICIO ARIES III","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","806,648.00","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6289","830139208","EDIFICIO PAYSAMAY  PROPIEDAD HORIZONTAL","AIU","1","Email Enviado","Pendiente","Factura de Venta Nacional","AIU SERVICIO DE ASEO  - 41709501","0","521,122.00","SERVICIO DE PORTERIA MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6289","830139208","EDIFICIO PAYSAMAY  PROPIEDAD HORIZONTAL","AIU","1","Email Enviado","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO A.I.U. - 41750201","0","0","SERVICIO DE PORTERIA MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
